,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDateCalls
2066,SPY250417C00290000,24:10:16 19:27:21,290.0,298.06,299.38,302.43,0.0,0.0,1.0,1.0000000000000004e-05,True,REGULAR,USD,2025-04-17
2067,SPY250417C00295000,24:11:12 18:02:56,295.0,304.84,303.33,306.51,0.0,0.0,12.0,0.7009307250976562,True,REGULAR,USD,2025-04-17
2068,SPY250417C00300000,24:11:21 17:28:15,300.0,297.44,298.45,301.6,0.0,0.0,4.0,0.6898834722900393,True,REGULAR,USD,2025-04-17
2069,SPY250417C00305000,24:11:22 19:30:37,305.0,294.7,293.57,296.69,7.1500244,2.4865327,32.0,0.678836219482422,True,REGULAR,USD,2025-04-17
2070,SPY250417C00320000,24:11:07 18:03:49,320.0,279.73,278.94,281.97,0.0,0.0,3.0,0.64648791015625,True,REGULAR,USD,2025-04-17
2071,SPY250417C00325000,24:11:13 14:56:21,325.0,276.87,274.07,277.07,0.0,0.0,29.0,0.6360510028076172,True,REGULAR,USD,2025-04-17
2072,SPY250417C00330000,24:11:12 14:30:01,330.0,273.2,269.2,272.18,0.0,0.0,2.0,0.6257971990966797,True,REGULAR,USD,2025-04-17
2073,SPY250417C00335000,24:08:13 16:32:28,335.0,213.55,229.26,232.15,0.0,0.0,2.0,1.0000000000000004e-05,True,REGULAR,USD,2025-04-17
2074,SPY250417C00340000,24:11:04 17:56:40,340.0,236.29,259.49,262.41,0.0,0.0,11.0,0.6058999371337892,True,REGULAR,USD,2025-04-17
2075,SPY250417C00345000,24:11:20 19:18:57,345.0,246.9,254.63,257.53,0.0,0.0,11.0,0.595981823425293,True,REGULAR,USD,2025-04-17
2076,SPY250417C00350000,24:11:20 15:27:24,350.0,241.8,249.78,252.65,0.0,0.0,17.0,0.586216296081543,True,REGULAR,USD,2025-04-17
2077,SPY250417C00355000,24:11:19 18:56:44,355.0,241.75,244.93,247.77,0.0,0.0,4.0,0.5764812860107422,True,REGULAR,USD,2025-04-17
2078,SPY250417C00360000,24:11:07 17:14:12,360.0,241.36,240.08,242.89,0.0,0.0,26.0,0.5667767932128907,True,REGULAR,USD,2025-04-17
2079,SPY250417C00365000,24:09:19 14:31:26,365.0,213.97,226.23,228.68,0.0,0.0,2.0,1.0000000000000004e-05,True,REGULAR,USD,2025-04-17
2080,SPY250417C00370000,24:09:13 15:35:55,370.0,200.2,216.4,219.2,0.0,0.0,6.0,1.0000000000000004e-05,True,REGULAR,USD,2025-04-17
2081,SPY250417C00375000,24:10:09 18:15:02,375.0,210.04,228.9,230.8,0.0,0.0,48.0,0.5957682025146485,True,REGULAR,USD,2025-04-17
2082,SPY250417C00380000,24:11:22 18:14:52,380.0,222.18,220.7,223.41,9.62999,4.5306935,0.0,0.5286912365722658,True,REGULAR,USD,2025-04-17
2083,SPY250417C00385000,24:10:16 13:58:47,385.0,203.19,207.05,209.65,0.0,0.0,4.0,1.0000000000000004e-05,True,REGULAR,USD,2025-04-17
2084,SPY250417C00390000,24:10:16 13:58:44,390.0,198.42,202.23,204.79,0.0,0.0,3.0,1.0000000000000004e-05,True,REGULAR,USD,2025-04-17
2085,SPY250417C00395000,24:11:12 14:58:47,395.0,210.81,206.2,208.82,0.0,0.0,40.0,0.500706897277832,True,REGULAR,USD,2025-04-17
2086,SPY250417C00400000,24:11:12 15:10:18,400.0,202.71,201.36,203.96,-2.6399994,-1.2856096,183.0,0.5147448428344726,True,REGULAR,USD,2025-04-17
2087,SPY250417C00405000,24:11:12 20:57:11,405.0,199.15,196.54,199.11,0.0,0.0,898.0,0.5047962118530273,True,REGULAR,USD,2025-04-17
2088,SPY250417C00410000,24:11:12 18:03:00,410.0,192.67,191.71,194.26,0.0,0.0,164.0,0.4948475808715821,True,REGULAR,USD,2025-04-17
2089,SPY250417C00415000,24:11:12 18:03:15,415.0,187.86,186.9,189.41,0.0,0.0,107.0,0.4849294671630859,True,REGULAR,USD,2025-04-17
2090,SPY250417C00420000,24:11:12 15:14:06,420.0,185.96,182.08,184.57,0.0,0.0,670.0,0.4751944570922851,True,REGULAR,USD,2025-04-17
2091,SPY250417C00425000,24:11:15 15:13:01,425.0,170.81,177.27,179.73,0.0,0.0,235.0,0.4654289297485352,True,REGULAR,USD,2025-04-17
2092,SPY250417C00430000,24:11:12 19:06:38,430.0,176.03,172.46,174.9,0.0,0.0,440.0,0.4558465060424804,True,REGULAR,USD,2025-04-17
2093,SPY250417C00435000,24:11:11 20:46:42,435.0,171.65,167.66,170.08,0.0,0.0,94.0,0.4463708927917481,True,REGULAR,USD,2025-04-17
2094,SPY250417C00440000,24:11:11 20:57:28,440.0,166.87,162.87,165.26,0.0,0.0,26.0,0.4368952795410156,True,REGULAR,USD,2025-04-17
2095,SPY250417C00445000,24:11:11 20:46:33,445.0,162.07,158.08,160.44,0.0,0.0,76.0,0.4274044076538086,True,REGULAR,USD,2025-04-17
2096,SPY250417C00450000,24:11:12 15:20:30,450.0,157.15,153.3,155.64,0.0,0.0,156.0,0.4181424153137207,True,REGULAR,USD,2025-04-17
2097,SPY250417C00455000,24:11:11 20:45:45,455.0,152.29,148.53,150.84,0.0,0.0,103.0,0.4088499057006836,True,REGULAR,USD,2025-04-17
2098,SPY250417C00460000,24:11:12 15:18:25,460.0,147.59,143.76,146.05,0.0,0.0,15.0,0.3996642065429688,True,REGULAR,USD,2025-04-17
2099,SPY250417C00465000,24:11:13 18:11:49,465.0,143.3,139.19,141.27,0.0,0.0,447.0,0.3905395419311523,True,REGULAR,USD,2025-04-17
2100,SPY250417C00470000,24:11:22 20:31:54,470.0,134.71,134.44,136.5,-2.2899933,-1.6715279,98.0,0.3814759118652343,True,REGULAR,USD,2025-04-17
2101,SPY250417C00475000,24:11:22 21:04:45,475.0,130.54,129.7,131.74,0.3899994,0.29965377,68.0,0.3724885749816894,True,REGULAR,USD,2025-04-17
2102,SPY250417C00480000,24:11:22 21:04:17,480.0,125.73,124.98,127.0,-3.3899918,-2.6254582,2500.0,0.3636538244628906,True,REGULAR,USD,2025-04-17
2103,SPY250417C00485000,24:11:22 18:46:07,485.0,120.95,120.26,122.27,-3.5300064,-2.835802,1616.0,0.3548343325805663,True,REGULAR,USD,2025-04-17
2104,SPY250417C00490000,24:11:21 16:58:28,490.0,112.92,115.41,117.55,0.0,0.0,116.0,0.3460453579711914,True,REGULAR,USD,2025-04-17
2105,SPY250417C00495000,24:11:20 16:56:25,495.0,105.23,110.88,112.85,0.0,0.0,38.0,0.3373479351806641,True,REGULAR,USD,2025-04-17
2106,SPY250417C00500000,24:11:21 17:26:11,500.0,104.5,106.22,107.97,0.0,0.0,205.0,0.3266668896484375,True,REGULAR,USD,2025-04-17
2107,SPY250417C00505000,24:11:22 20:18:56,505.0,101.62,101.57,103.5,8.670006,9.327602,616.0,0.3201209346008299,True,REGULAR,USD,2025-04-17
2108,SPY250417C00510000,24:11:21 15:24:54,510.0,96.36,96.95,98.86,4.4000015,4.7846904,269.0,0.3116523913574218,True,REGULAR,USD,2025-04-17
2109,SPY250417C00515000,24:11:22 18:44:36,515.0,92.89,92.35,94.24,4.8399963,5.4968724,1008.0,0.3031991067504882,True,REGULAR,USD,2025-04-17
2110,SPY250417C00520000,24:11:22 21:03:49,520.0,88.44,87.78,89.65,1.0699997,1.2246763,2134.0,0.2948678912353515,True,REGULAR,USD,2025-04-17
2111,SPY250417C00525000,24:11:20 16:31:22,525.0,75.8,83.23,85.08,0.0,0.0,4198.0,0.2865061584472655,True,REGULAR,USD,2025-04-17
2112,SPY250417C00530000,24:11:22 16:43:44,530.0,78.24,78.63,80.55,4.8799973,6.6521225,4575.0,0.2782970120239257,True,REGULAR,USD,2025-04-17
2113,SPY250417C00535000,24:11:20 20:32:02,535.0,69.9,74.16,76.06,0.0,0.0,1765.0,0.2701946760559082,True,REGULAR,USD,2025-04-17
2114,SPY250417C00540000,24:11:22 20:01:55,540.0,70.34,69.82,71.6,4.4799957,6.802301,2260.0,0.262077081451416,True,REGULAR,USD,2025-04-17
2115,SPY250417C00545000,24:11:22 16:13:54,545.0,65.94,65.44,67.19,6.080002,10.157036,2158.0,0.2540815559387208,True,REGULAR,USD,2025-04-17
2116,SPY250417C00550000,24:11:22 20:30:28,550.0,61.06,61.09,62.83,-0.36999893,-0.6023098,4228.0,0.2461623236083984,True,REGULAR,USD,2025-04-17
2117,SPY250417C00555000,24:11:22 18:45:30,555.0,57.41,56.74,58.52,0.40999985,0.71929795,1900.0,0.2382736085510253,True,REGULAR,USD,2025-04-17
2118,SPY250417C00560000,24:11:22 14:35:55,560.0,52.5,53.13,53.57,0.060001373,0.1144191,2538.0,0.2251816984558105,True,REGULAR,USD,2025-04-17
2119,SPY250417C00565000,24:11:22 14:48:11,565.0,49.39,48.98,49.42,0.59000015,1.2090167,2557.0,0.2177965184020995,True,REGULAR,USD,2025-04-17
2120,SPY250417C00570000,24:11:22 20:47:12,570.0,44.95,44.91,45.39,-0.11000061,-0.2441203,2338.0,0.2107775456237792,True,REGULAR,USD,2025-04-17
2121,SPY250417C00575000,24:11:21 18:09:19,575.0,41.5,40.95,41.38,0.6500015,1.591191,8080.0,0.2033389603424072,True,REGULAR,USD,2025-04-17
2122,SPY250417C00580000,24:11:22 17:28:18,580.0,37.15,37.07,37.49,-0.16999817,-0.45551494,8385.0,0.1961292546081542,True,REGULAR,USD,2025-04-17
2123,SPY250417C00585000,24:11:22 20:56:30,585.0,33.61,33.24,33.67,0.54999924,1.6636394,9970.0,0.1887288159179687,True,REGULAR,USD,2025-04-17
2124,SPY250417C00590000,24:11:22 19:05:16,590.0,29.6,29.6,30.03,-0.19000053,-0.6377997,5286.0,0.181801394958496,True,REGULAR,USD,2025-04-17
2125,SPY250417C00595000,24:11:22 20:25:59,595.0,26.0,26.09,26.55,0.20000076,0.7751968,4899.0,0.1750875949096679,True,REGULAR,USD,2025-04-17
2126,SPY250417C00600000,24:11:22 21:00:06,600.0,23.01,22.84,23.25,0.21000099,0.921057,13167.0,0.1686331916809082,False,REGULAR,USD,2025-04-17
2127,SPY250417C00605000,24:11:22 20:58:41,605.0,20.16,19.91,19.99,-0.1800003,-0.88495725,3106.0,0.161392968673706,False,REGULAR,USD,2025-04-17
2128,SPY250417C00610000,24:11:22 20:51:02,610.0,17.03,17.08,17.16,-0.289999,-1.6743593,3068.0,0.1558617129516601,False,REGULAR,USD,2025-04-17
2129,SPY250417C00615000,24:11:22 20:17:04,615.0,14.54,14.5,14.58,-0.06000042,-0.41096178,3468.0,0.1507805870056152,False,REGULAR,USD,2025-04-17
2130,SPY250417C00620000,24:11:22 20:29:13,620.0,12.0,12.19,12.26,-0.5699997,-4.534604,4587.0,0.1461419615173339,False,REGULAR,USD,2025-04-17
2131,SPY250417C00625000,24:11:22 21:07:14,625.0,10.28,10.14,10.21,-0.119999886,-1.1538451,5930.0,0.1420221296691894,False,REGULAR,USD,2025-04-17
2132,SPY250417C00630000,24:11:22 19:58:38,630.0,8.44,8.35,8.42,-0.34000015,-3.8724394,8612.0,0.1383447982788085,False,REGULAR,USD,2025-04-17
2133,SPY250417C00635000,24:11:22 19:39:51,635.0,6.86,6.82,6.88,0.30999994,4.7328234,5218.0,0.135125225982666,False,REGULAR,USD,2025-04-17
2134,SPY250417C00640000,24:11:22 19:29:33,640.0,5.53,5.52,5.58,-0.15999985,-2.811948,9257.0,0.1323939300537109,False,REGULAR,USD,2025-04-17
2135,SPY250417C00645000,24:11:22 20:03:05,645.0,4.35,4.43,4.49,-0.4000001,-8.421055,4329.0,0.1300288414001464,False,REGULAR,USD,2025-04-17
2136,SPY250417C00650000,24:11:22 19:15:58,650.0,3.5,3.54,3.59,-0.3499999,-9.090907,1566.0,0.1280452186584472,False,REGULAR,USD,2025-04-17
2137,SPY250417C00655000,24:11:22 20:15:45,655.0,2.74,2.81,2.86,-0.3900001,-12.460067,1050.0,0.1264735791015624,False,REGULAR,USD,2025-04-17
2138,SPY250417C00660000,24:11:21 19:46:13,660.0,2.45,2.22,2.27,0.0,0.0,2339.0,0.1252223709106445,False,REGULAR,USD,2025-04-17
2139,SPY250417C00665000,24:11:22 16:10:38,665.0,1.79,1.75,1.79,-0.13999999,-7.2538853,1296.0,0.1241542663574218,False,REGULAR,USD,2025-04-17
2140,SPY250417C00670000,24:11:22 20:33:21,670.0,1.38,1.38,1.42,-0.17999995,-11.538459,440.0,0.1235439208984375,False,REGULAR,USD,2025-04-17
2141,SPY250417C00675000,24:11:22 18:20:36,675.0,1.13,1.09,1.12,-0.13999999,-11.023622,1320.0,0.1230251272583007,False,REGULAR,USD,2025-04-17
2142,SPY250417C00680000,24:11:22 19:49:10,680.0,0.89,0.87,0.9,-0.050000012,-5.31915,9809.0,0.1231777136230468,False,REGULAR,USD,2025-04-17
2143,SPY250417C00685000,24:11:22 20:45:11,685.0,0.7,0.69,0.72,0.029999971,4.4776073,10374.0,0.1232997827148437,False,REGULAR,USD,2025-04-17
2144,SPY250417C00690000,24:11:22 14:44:26,690.0,0.61,0.56,0.58,0.100000024,19.607847,418.0,0.1236659899902343,False,REGULAR,USD,2025-04-17
2145,SPY250417C00695000,24:11:22 15:52:17,695.0,0.48,0.45,0.47,0.09,23.076925,384.0,0.1242763354492187,False,REGULAR,USD,2025-04-17
2146,SPY250417C00700000,24:11:22 19:13:54,700.0,0.38,0.37,0.39,-0.060000002,-13.636364,3222.0,0.1252528881835937,False,REGULAR,USD,2025-04-17
2147,SPY250417C00705000,24:11:22 20:35:02,705.0,0.31,0.31,0.32,0.030000001,10.714286,407.0,0.1261073718261718,False,REGULAR,USD,2025-04-17
2148,SPY250417C00710000,24:11:22 16:52:20,710.0,0.26,0.26,0.27,0.03999999,18.181814,248.0,0.1274501318359375,False,REGULAR,USD,2025-04-17
2149,SPY250417C00715000,24:11:22 20:35:11,715.0,0.22,0.22,0.24,-0.030000001,-12.0,274.0,0.1296473754882812,False,REGULAR,USD,2025-04-17
2150,SPY250417C00720000,24:11:22 16:42:31,720.0,0.19,0.19,0.2,0.030000001,18.750002,353.0,0.1306239282226562,False,REGULAR,USD,2025-04-17
2151,SPY250417C00725000,24:11:19 19:37:55,725.0,0.15,0.16,0.17,0.0,0.0,266.0,0.1320887573242187,False,REGULAR,USD,2025-04-17
2152,SPY250417C00730000,24:11:07 14:31:47,730.0,0.24,0.14,0.15,0.0,0.0,59.0,0.133797724609375,False,REGULAR,USD,2025-04-17
2153,SPY250417C00735000,24:11:22 17:38:07,735.0,0.13,0.12,0.13,-0.010000005,-7.1428614,18.0,0.1355066918945313,False,REGULAR,USD,2025-04-17
2154,SPY250417C00740000,24:11:22 19:38:59,740.0,0.11,0.11,0.13,0.009999998,9.999998,147.0,0.1391687646484375,False,REGULAR,USD,2025-04-17
2155,SPY250417C00745000,24:11:22 15:38:26,745.0,0.1,0.1,0.11,0.009999998,11.111108,40.0,0.1403894555664062,False,REGULAR,USD,2025-04-17
2156,SPY250417C00750000,24:11:22 17:15:43,750.0,0.1,0.08,0.1,0.009999998,11.111108,5805.0,0.14258669921875,False,REGULAR,USD,2025-04-17
2157,SPY250417C00755000,24:11:19 15:29:31,755.0,0.07,0.08,0.09,0.0,0.0,805.0,0.1445398046875,False,REGULAR,USD,2025-04-17
2158,SPY250417C00760000,24:11:13 18:26:25,760.0,0.1,0.07,0.09,0.0,0.0,105.0,0.1479577392578125,False,REGULAR,USD,2025-04-17
2159,SPY250417C00765000,24:11:19 15:41:05,765.0,0.06,0.06,0.08,0.0,0.0,90.0,0.149422568359375,False,REGULAR,USD,2025-04-17
2160,SPY250417C00770000,24:11:15 15:19:22,770.0,0.06,0.06,0.08,0.0,0.0,48.0,0.1528405029296875,False,REGULAR,USD,2025-04-17
2161,SPY250417C00775000,24:11:20 14:54:35,775.0,0.06,0.05,0.07,0.0,0.0,176.0,0.15430533203125,False,REGULAR,USD,2025-04-17
2162,SPY250417C00780000,24:11:12 14:30:06,780.0,0.08,0.05,0.07,0.0,0.0,32.0,0.1577232666015625,False,REGULAR,USD,2025-04-17
2163,SPY250417C00785000,24:11:22 16:24:56,785.0,0.05,0.05,0.06,0.0,0.0,139.0,0.15821154296875,False,REGULAR,USD,2025-04-17
2164,SPY250417C00790000,24:11:04 14:49:17,790.0,0.04,0.04,0.06,0.0,0.0,119.0,0.1616294775390624,False,REGULAR,USD,2025-04-17
2165,SPY250417C00795000,24:11:06 15:17:17,795.0,0.04,0.04,0.06,0.0,0.0,127.0,0.165047412109375,False,REGULAR,USD,2025-04-17
2166,SPY250417C00800000,24:11:18 17:48:11,800.0,0.05,0.04,0.06,0.0,0.0,225.0,0.1679770703125,False,REGULAR,USD,2025-04-17
2167,SPY250417C00805000,24:11:19 18:59:18,805.0,0.05,0.03,0.05,0.0,0.0,262.0,0.1679770703125,False,REGULAR,USD,2025-04-17
2168,SPY250417C00810000,24:11:15 15:12:26,810.0,0.03,0.03,0.05,0.0,0.0,201.0,0.1713950048828125,False,REGULAR,USD,2025-04-17
2169,SPY250417C00815000,24:11:20 14:42:05,815.0,0.04,0.03,0.05,0.0,0.0,241.0,0.1743246630859375,False,REGULAR,USD,2025-04-17
2170,SPY250417C00820000,24:11:15 18:08:47,820.0,0.03,0.03,0.05,0.0,0.0,90.0,0.1772543212890625,False,REGULAR,USD,2025-04-17
2171,SPY250417C00825000,24:11:15 16:15:47,825.0,0.03,0.03,0.04,0.0,0.0,317.0,0.176766044921875,False,REGULAR,USD,2025-04-17
2172,SPY250417C00830000,24:11:21 14:59:10,830.0,0.04,0.02,0.04,0.0,0.0,806.0,0.179695703125,False,REGULAR,USD,2025-04-17
2173,SPY250430C00375000,24:11:14 17:16:03,375.0,227.01,225.92,229.24,0.0,0.0,10.0,0.5290879611206055,True,REGULAR,USD,2025-04-30
2174,SPY250430C00380000,24:10:31 18:09:11,380.0,199.02,221.09,224.39,0.0,0.0,1.0,0.5199327792358398,True,REGULAR,USD,2025-04-30
2175,SPY250430C00385000,24:10:31 18:09:17,385.0,194.28,216.44,219.53,0.0,0.0,1.0,0.5123950128173829,True,REGULAR,USD,2025-04-30
2176,SPY250430C00390000,24:10:31 18:11:59,390.0,189.75,211.6,214.67,0.0,0.0,1.0,0.503056727294922,True,REGULAR,USD,2025-04-30
2177,SPY250430C00395000,24:10:31 18:11:59,395.0,184.98,206.63,209.82,0.0,0.0,1.0,0.5195970892333983,True,REGULAR,USD,2025-04-30
2178,SPY250430C00400000,24:11:14 14:30:02,400.0,205.43,201.93,204.97,0.0,0.0,5.0,0.5096484582519532,True,REGULAR,USD,2025-04-30
2179,SPY250430C00405000,24:10:31 18:14:12,405.0,175.35,197.11,200.12,0.0,0.0,1.0,0.4997303445434571,True,REGULAR,USD,2025-04-30
2180,SPY250430C00410000,24:10:31 18:14:08,410.0,170.56,192.19,195.28,0.0,0.0,2.0,0.4899648171997071,True,REGULAR,USD,2025-04-30
2181,SPY250430C00415000,24:10:31 18:14:02,415.0,165.78,187.39,190.44,0.0,0.0,2.0,0.4802603244018554,True,REGULAR,USD,2025-04-30
2182,SPY250430C00420000,24:10:31 18:14:25,420.0,161.19,182.59,185.61,0.0,0.0,4.0,0.4706779006958008,True,REGULAR,USD,2025-04-30
2183,SPY250430C00425000,24:10:31 18:13:54,425.0,156.33,177.8,180.78,0.0,0.0,1.0,0.4611107356262208,True,REGULAR,USD,2025-04-30
2184,SPY250430C00430000,24:11:15 15:05:33,430.0,167.37,173.01,175.96,0.0,0.0,4.0,0.4516961569213867,True,REGULAR,USD,2025-04-30
2185,SPY250430C00435000,24:11:01 16:51:14,435.0,149.35,168.24,171.15,0.0,0.0,2.0,0.442388388671875,True,REGULAR,USD,2025-04-30
2186,SPY250430C00440000,24:10:31 18:20:23,440.0,142.27,163.45,166.34,0.0,0.0,3.0,0.4330806204223633,True,REGULAR,USD,2025-04-30
2187,SPY250430C00445000,24:11:13 17:57:27,445.0,163.33,158.68,161.53,0.0,0.0,4.0,0.4237728521728515,True,REGULAR,USD,2025-04-30
2188,SPY250430C00450000,24:11:08 15:34:01,450.0,157.41,153.92,156.74,0.0,0.0,6.0,0.4146787048339844,True,REGULAR,USD,2025-04-30
2189,SPY250430C00455000,24:11:11 20:08:30,455.0,153.36,149.17,151.95,0.0,0.0,4.0,0.4055540402221679,True,REGULAR,USD,2025-04-30
2190,SPY250430C00460000,24:11:11 14:56:15,460.0,149.49,144.54,147.18,0.0,0.0,7.0,0.3966429965209961,True,REGULAR,USD,2025-04-30
2191,SPY250430C00465000,24:11:22 18:53:17,465.0,140.54,139.99,142.36,8.48999,6.429375,21.0,0.3870910900878905,True,REGULAR,USD,2025-04-30
2192,SPY250430C00470000,24:11:22 18:53:17,470.0,135.81,135.27,137.61,9.239998,7.3003063,5.0,0.3783326327514648,True,REGULAR,USD,2025-04-30
2193,SPY250430C00475000,24:11:07 19:29:07,475.0,131.13,130.35,132.88,0.0,0.0,3.0,0.3697115031433105,True,REGULAR,USD,2025-04-30
2194,SPY250430C00480000,24:11:22 20:36:38,480.0,126.36,125.84,128.19,-3.4700012,-2.6727269,8.0,0.3614565808105469,True,REGULAR,USD,2025-04-30
2195,SPY250430C00485000,24:11:22 18:45:31,485.0,121.81,121.16,123.44,0.12999725,0.10683535,6.0,0.3524692439270019,True,REGULAR,USD,2025-04-30
2196,SPY250430C00490000,24:11:22 18:45:23,490.0,117.07,116.47,118.78,7.949997,7.285554,5.0,0.3443363906860351,True,REGULAR,USD,2025-04-30
2197,SPY250430C00495000,24:11:22 20:17:22,495.0,111.84,111.82,114.05,8.339996,8.057967,5.0,0.3353795710754394,True,REGULAR,USD,2025-04-30
2198,SPY250430C00500000,24:11:22 18:45:49,500.0,107.85,107.17,109.37,4.169998,4.021989,18.0,0.3268194760131836,True,REGULAR,USD,2025-04-30
2199,SPY250430C00505000,24:11:22 19:07:13,505.0,103.08,102.55,104.79,8.120003,8.550972,5.0,0.3190986059570311,True,REGULAR,USD,2025-04-30
2200,SPY250430C00510000,24:11:22 19:30:14,510.0,98.27,97.96,100.1,6.4300003,7.001307,3.0,0.3101875622558593,True,REGULAR,USD,2025-04-30
2201,SPY250430C00515000,24:11:15 19:31:35,515.0,84.89,93.38,95.57,0.0,0.0,8.0,0.3026040199279785,True,REGULAR,USD,2025-04-30
2202,SPY250430C00520000,24:11:22 19:30:12,520.0,89.17,88.85,90.95,8.119995,10.0185,11.0,0.294028666229248,True,REGULAR,USD,2025-04-30
2203,SPY250430C00525000,24:11:22 18:56:04,525.0,84.93,84.32,86.39,5.550003,6.9916897,12.0,0.2858042611694336,True,REGULAR,USD,2025-04-30
2204,SPY250430C00526000,24:10:31 18:44:16,526.0,65.89,83.28,85.56,0.0,0.0,2.0,0.2848429670715331,True,REGULAR,USD,2025-04-30
2205,SPY250430C00527000,24:10:31 18:45:22,527.0,65.4,82.37,84.66,0.0,0.0,2.0,0.2832560688781737,True,REGULAR,USD,2025-04-30
2206,SPY250430C00528000,24:11:13 14:44:04,528.0,84.68,81.46,83.75,0.0,0.0,4.0,0.2815928775024413,True,REGULAR,USD,2025-04-30
2207,SPY250430C00529000,24:11:07 19:28:58,529.0,81.69,80.59,82.86,0.0,0.0,3.0,0.2800822724914549,True,REGULAR,USD,2025-04-30
2208,SPY250430C00530000,24:11:22 20:21:46,530.0,79.97,79.86,81.9,0.41999817,0.5279675,8.0,0.277976580657959,True,REGULAR,USD,2025-04-30
2209,SPY250430C00531000,24:11:05 17:50:13,531.0,65.18,78.75,81.05,0.0,0.0,2.0,0.2767864070129394,True,REGULAR,USD,2025-04-30
2210,SPY250430C00532000,24:10:31 18:41:27,532.0,61.04,77.87,80.16,0.0,0.0,2.0,0.2752452847290039,True,REGULAR,USD,2025-04-30
2211,SPY250430C00533000,24:10:31 18:44:51,533.0,60.48,76.98,79.27,0.0,0.0,2.0,0.2736889038085937,True,REGULAR,USD,2025-04-30
2212,SPY250430C00534000,24:11:08 17:57:25,534.0,80.32,76.15,78.38,0.0,0.0,9.0,0.2721325228881835,True,REGULAR,USD,2025-04-30
2213,SPY250430C00535000,24:11:22 20:18:01,535.0,75.43,75.41,77.42,-1.1200027,-1.4630996,76.0,0.2699963137817383,True,REGULAR,USD,2025-04-30
2214,SPY250430C00536000,24:11:08 16:20:36,536.0,78.24,74.33,76.6,0.0,0.0,3.0,0.2689739851379394,True,REGULAR,USD,2025-04-30
2215,SPY250430C00537000,24:10:31 15:17:56,537.0,57.57,73.45,75.71,0.0,0.0,3.0,0.2673870869445801,True,REGULAR,USD,2025-04-30
2216,SPY250430C00538000,24:10:31 15:14:52,538.0,56.7,72.57,74.83,0.0,0.0,3.0,0.2658764819335937,True,REGULAR,USD,2025-04-30
2217,SPY250430C00539000,24:11:15 17:08:20,539.0,65.19,71.73,73.94,0.0,0.0,3.0,0.2642590664672851,True,REGULAR,USD,2025-04-30
2218,SPY250430C00540000,24:11:18 20:21:24,540.0,65.65,70.82,72.99,0.0,0.0,72.0,0.2621686332702637,True,REGULAR,USD,2025-04-30
2219,SPY250430C00541000,24:11:05 20:39:14,541.0,56.65,69.99,72.18,0.0,0.0,4.0,0.2611615632629394,True,REGULAR,USD,2025-04-30
2220,SPY250430C00542000,24:11:04 19:15:38,542.0,52.55,69.12,71.3,0.0,0.0,3.0,0.2595899237060547,True,REGULAR,USD,2025-04-30
2221,SPY250430C00543000,24:11:07 20:27:54,543.0,70.75,68.2,70.42,0.0,0.0,2.0,0.25801828414917,True,REGULAR,USD,2025-04-30
2222,SPY250430C00544000,24:11:11 18:22:22,544.0,70.21,67.33,69.55,0.0,0.0,2.0,0.2565076791381836,True,REGULAR,USD,2025-04-30
2223,SPY250430C00545000,24:11:20 15:21:07,545.0,59.72,66.66,68.6,0.0,0.0,11.0,0.2543714700317383,True,REGULAR,USD,2025-04-30
2224,SPY250430C00546000,24:11:11 14:48:53,546.0,69.63,65.6,67.8,0.0,0.0,2.0,0.2533796586608887,True,REGULAR,USD,2025-04-30
2225,SPY250430C00547000,24:10:30 16:35:09,547.0,58.16,64.79,66.93,0.0,0.0,1.0,0.2518232777404784,True,REGULAR,USD,2025-04-30
2226,SPY250430C00548000,24:11:21 18:56:57,548.0,65.03,63.88,66.07,0.0,0.0,3.0,0.2503431900024414,True,REGULAR,USD,2025-04-30
2227,SPY250430C00549000,24:11:06 14:47:33,549.0,57.98,63.02,65.2,0.0,0.0,8.0,0.2487715504455566,True,REGULAR,USD,2025-04-30
2228,SPY250430C00550000,24:11:19 20:54:00,550.0,58.82,62.35,64.27,0.0,0.0,97.0,0.2467268931579589,True,REGULAR,USD,2025-04-30
2229,SPY250430C00551000,24:11:21 15:20:27,551.0,58.35,61.36,63.48,0.0,0.0,3.0,0.2457350817871093,True,REGULAR,USD,2025-04-30
2230,SPY250430C00552000,24:11:12 15:07:57,552.0,64.1,60.49,62.62,0.0,0.0,5.0,0.2441939595031738,True,REGULAR,USD,2025-04-30
2231,SPY250430C00553000,24:10:31 18:05:55,553.0,44.71,59.61,61.76,0.0,0.0,3.0,0.2426375785827636,True,REGULAR,USD,2025-04-30
2232,SPY250430C00554000,24:11:08 16:15:23,554.0,62.52,58.76,60.91,0.0,0.0,14.0,0.2411422322082519,True,REGULAR,USD,2025-04-30
2233,SPY250430C00555000,24:11:21 18:47:55,555.0,58.38,58.06,59.98,0.0,0.0,100.0,0.2390517990112304,True,REGULAR,USD,2025-04-30
2234,SPY250430C00556000,24:11:15 14:58:00,556.0,53.26,57.07,59.2,0.0,0.0,3.0,0.2380447290039062,True,REGULAR,USD,2025-04-30
2235,SPY250430C00557000,24:10:31 17:27:36,557.0,42.4,56.29,58.36,0.0,0.0,2.0,0.2365798999023437,True,REGULAR,USD,2025-04-30
